Date,Adjusted,symbol,era,era_start,indexed_price,era_day
2022-07-26,245.26513671875,MSFT,AI,2020-01-01,3927.8211340182174,938
2022-07-27,261.6615905761719,MSFT,AI,2020-01-01,4190.403655308178,939
2022-07-28,269.1295471191406,MSFT,AI,2020-01-01,4309.999933563732,940
2022-07-29,273.3455505371094,MSFT,AI,2020-01-01,4377.517508820179,941
2022-08-01,270.68743896484375,MSFT,AI,2020-01-01,4334.9489360919,944
2022-08-02,267.5814514160156,MSFT,AI,2020-01-01,4285.20781226363,945
2022-08-03,275.02996826171875,MSFT,AI,2020-01-01,4404.492771695889,946
2022-08-04,276.1788635253906,MSFT,AI,2020-01-01,4422.891860770659,947
2022-08-05,275.4583740234375,MSFT,AI,2020-01-01,4411.353515246016,948
2022-08-08,272.93658447265625,MSFT,AI,2020-01-01,4370.968084093348,951
2022-08-09,274.86444091796875,MSFT,AI,2020-01-01,4401.841918795485,952
2022-08-10,281.5438537597656,MSFT,AI,2020-01-01,4508.809991281576,953
2022-08-11,279.4600524902344,MSFT,AI,2020-01-01,4475.43876382113,954
2022-08-12,284.22125244140625,MSFT,AI,2020-01-01,4551.687439200316,955
2022-08-15,285.7402648925781,MSFT,AI,2020-01-01,4576.01380408189,958
2022-08-16,285.0002136230469,MSFT,AI,2020-01-01,4564.162184827682,959
2022-08-17,284.24896240234375,MSFT,AI,2020-01-01,4552.131202923318,960
2022-08-18,283.1268310546875,MSFT,AI,2020-01-01,4534.160727047968,961
2022-08-19,279.2044372558594,MSFT,AI,2020-01-01,4471.345190094398,962
2022-08-22,271.0082702636719,MSFT,AI,2020-01-01,4340.086918492703,965
2022-08-23,269.7301025390625,MSFT,AI,2020-01-01,4319.617583679343,966
2022-08-24,269.09588623046875,MSFT,AI,2020-01-01,4309.4608681601285,967
2022-08-25,272.08160400390625,MSFT,AI,2020-01-01,4357.275920587126,968
2022-08-26,261.582763671875,MSFT,AI,2020-01-01,4189.141274585142,969
2022-08-29,258.792236328125,MSFT,AI,2020-01-01,4144.452117281852,972
2022-08-30,256.5871276855469,MSFT,AI,2020-01-01,4109.138201716851,973
2022-08-31,255.1234893798828,MSFT,AI,2020-01-01,4085.6986311914306,974
2022-09-01,254.07943725585938,MSFT,AI,2020-01-01,4068.978562238221,975
2022-09-02,249.84478759765625,MSFT,AI,2020-01-01,4001.1623750492254,976
2022-09-06,247.1029815673828,MSFT,AI,2020-01-01,3957.2534697104456,980
2022-09-07,251.82550048828125,MSFT,AI,2020-01-01,4032.8826841657255,981
2022-09-08,252.24502563476562,MSFT,AI,2020-01-01,4039.601208284801,982
2022-09-09,258.0408935546875,MSFT,AI,2020-01-01,4132.419669197787,983
2022-09-12,260.177734375,MSFT,AI,2020-01-01,4166.640303431998,986
2022-09-13,245.87359619140625,MSFT,AI,2020-01-01,3937.565364314729,987
2022-09-14,246.0979766845703,MSFT,AI,2020-01-01,3941.158726399948,988
2022-09-15,239.42401123046875,MSFT,AI,2020-01-01,3834.277891606099,989
2022-09-16,238.79957580566406,MSFT,AI,2020-01-01,3824.2778129516664,990
2022-09-19,238.5848846435547,MSFT,AI,2020-01-01,3820.8396215515277,993
2022-09-20,236.5651397705078,MSFT,AI,2020-01-01,3788.494231155601,994
2022-09-21,233.15008544921875,MSFT,AI,2020-01-01,3733.803529018178,995
2022-09-22,235.1308135986328,MSFT,AI,2020-01-01,3765.5240824979605,996
2022-09-23,232.14511108398438,MSFT,AI,2020-01-01,3717.709274434247,997
2022-09-26,231.68649291992188,MSFT,AI,2020-01-01,3710.364691582609,1000
2022-09-27,230.67172241210938,MSFT,AI,2020-01-01,3694.113555770612,1001
2022-09-28,235.21864318847656,MSFT,AI,2020-01-01,3766.930637558316,1002
2022-09-29,231.73529052734375,MSFT,AI,2020-01-01,3711.146165363536,1003
2022-09-30,227.2469024658203,MSFT,AI,2020-01-01,3639.266461131691,1004
2022-10-03,234.89662170410156,MSFT,AI,2020-01-01,3761.773594821392,1007
2022-10-04,242.83905029296875,MSFT,AI,2020-01-01,3888.968349380237,1008
2022-10-05,243.15127563476562,MSFT,AI,2020-01-01,3893.968510889095,1009
2022-10-06,240.79977416992188,MSFT,AI,2020-01-01,3856.310173981313,1010
2022-10-07,228.55441284179688,MSFT,AI,2020-01-01,3660.205706539398,1011
2022-10-10,223.68553161621094,MSFT,AI,2020-01-01,3582.232559467905,1014
2022-10-11,219.93873596191406,MSFT,AI,2020-01-01,3522.2291551819103,1015
2022-10-12,220.27049255371094,MSFT,AI,2020-01-01,3527.5421016937657,1016
2022-10-13,228.55441284179688,MSFT,AI,2020-01-01,3660.205706539398,1017
2022-10-14,223.0122833251953,MSFT,AI,2020-01-01,3571.450762669263,1018
2022-10-17,231.76458740234375,MSFT,AI,2020-01-01,3711.615342868032,1021
2022-10-18,232.71102905273438,MSFT,AI,2020-01-01,3726.7722198961046,1022
2022-10-19,230.74005126953125,MSFT,AI,2020-01-01,3695.207814554537,1023
2022-10-20,230.41806030273438,MSFT,AI,2020-01-01,3690.0512605441804,1024
2022-10-21,236.24314880371094,MSFT,AI,2020-01-01,3783.3376771452445,1025
2022-10-24,241.24862670898438,MSFT,AI,2020-01-01,3863.498364331452,1028
2022-10-25,244.5758514404297,MSFT,AI,2020-01-01,3916.78251140852,1029
2022-10-26,225.70529174804688,MSFT,AI,2020-01-01,3614.5781942271155,1030
2022-10-27,221.2462158203125,MSFT,AI,2020-01-01,3543.1679118630504,1031
2022-10-28,230.14483642578125,MSFT,AI,2020-01-01,3685.6756915881833,1032
2022-10-31,226.49560546875,MSFT,AI,2020-01-01,3627.2347461374757,1035
2022-11-01,222.63174438476562,MSFT,AI,2020-01-01,3565.3565867397638,1036
2022-11-02,214.7576141357422,MSFT,AI,2020-01-01,3439.2556022382764,1037
2022-11-03,209.04962158203125,MSFT,AI,2020-01-01,3347.8444294754963,1038
2022-11-04,216.01629638671875,MSFT,AI,2020-01-01,3459.4128851384894,1039
2022-11-07,222.33901977539062,MSFT,AI,2020-01-01,3560.6687215073366,1042
2022-11-08,223.31475830078125,MSFT,AI,2020-01-01,3576.294776039905,1043
2022-11-09,219.0605926513672,MSFT,AI,2020-01-01,3508.1660482111956,1044
2022-11-10,237.08224487304688,MSFT,AI,2020-01-01,3796.7754584732475,1045
2022-11-11,241.11203002929688,MSFT,AI,2020-01-01,3861.3108242167373,1046
2022-11-14,235.68698120117188,MSFT,AI,2020-01-01,3774.4308798216025,1049
2022-11-15,236.0968017578125,MSFT,AI,2020-01-01,3780.993988892314,1050
2022-11-16,236.5272979736328,MSFT,AI,2020-01-01,3787.888210212293,1051
2022-11-17,236.4783935546875,MSFT,AI,2020-01-01,3787.1050258883806,1052
2022-11-18,236.02828979492188,MSFT,AI,2020-01-01,3779.8967977489865,1053
2022-11-21,236.84042358398438,MSFT,AI,2020-01-01,3792.9027891548826,1056
2022-11-22,239.7562713623047,MSFT,AI,2020-01-01,3839.5989021063124,1057
2022-11-23,242.25140380859375,MSFT,AI,2020-01-01,3879.5574306025455,1058
2022-11-25,242.16334533691406,MSFT,AI,2020-01-01,3878.1472100929363,1060
2022-11-28,236.55665588378906,MSFT,AI,2020-01-01,3788.358365169924,1063
2022-11-29,235.15744018554688,MSFT,AI,2020-01-01,3765.950496427829,1064
2022-11-30,249.648681640625,MSFT,AI,2020-01-01,3998.0218181285027,1065
2022-12-01,249.20835876464844,MSFT,AI,2020-01-01,3990.970226853891,1066
2022-12-02,249.53126525878906,MSFT,AI,2020-01-01,3996.1414426612628,1067
2022-12-05,244.81500244140625,MSFT,AI,2020-01-01,3920.612417152256,1070
2022-12-06,239.84434509277344,MSFT,AI,2020-01-01,3841.009366979205,1071
2022-12-07,239.1104736328125,MSFT,AI,2020-01-01,3829.2567148548515,1072
2022-12-08,242.0752716064453,MSFT,AI,2020-01-01,3876.7367452200438,1073
2022-12-09,240.1378936767578,MSFT,AI,2020-01-01,3845.7104278289457,1074
2022-12-12,247.0752716064453,MSFT,AI,2020-01-01,3956.8097059874426,1077
2022-12-13,251.39039611816406,MSFT,AI,2020-01-01,4025.914665134101,1078
2022-12-14,251.6839141845703,MSFT,AI,2020-01-01,4030.6152372572756,1079
2022-12-15,243.65060424804688,MSFT,AI,2020-01-01,3901.965054981357,1080
2022-12-16,239.423583984375,MSFT,AI,2020-01-01,3834.2710494341572,1081
2022-12-19,235.2748260498047,MSFT,AI,2020-01-01,3767.8303831685016,1084
2022-12-20,236.59579467773438,MSFT,AI,2020-01-01,3788.985156992337,1085
2022-12-21,239.16915893554688,MSFT,AI,2020-01-01,3830.196536043546,1086
2022-12-22,233.06349182128906,MSFT,AI,2020-01-01,3732.416767383794,1087
2022-12-23,233.59185791015625,MSFT,AI,2020-01-01,3740.8783348047314,1088
2022-12-27,231.85997009277344,MSFT,AI,2020-01-01,3713.1428577537654,1092
2022-12-28,229.4822540283203,MSFT,AI,2020-01-01,3675.0647047247717,1093
2022-12-29,235.82278442382812,MSFT,AI,2020-01-01,3776.6057130455706,1094
2022-12-30,234.65841674804688,MSFT,AI,2020-01-01,3757.958839601239,1095
2023-01-03,234.42359924316406,MSFT,AI,2020-01-01,3754.1983330300427,1099
2023-01-04,224.16915893554688,MSFT,AI,2020-01-01,3589.977653741351,1100
2023-01-05,217.5252685546875,MSFT,AI,2020-01-01,3483.578458979461,1101
2023-01-06,220.08888244628906,MSFT,AI,2020-01-01,3524.6336898924546,1102
2023-01-09,222.2317352294922,MSFT,AI,2020-01-01,3558.950603260402,1105
2023-01-10,223.92454528808594,MSFT,AI,2020-01-01,3586.0602659420892,1106
2023-01-11,230.695556640625,MSFT,AI,2020-01-01,3694.4952512195828,1107
2023-01-12,233.37660217285156,MSFT,AI,2020-01-01,3737.4311019631,1108
2023-01-13,234.0811309814453,MSFT,AI,2020-01-01,3748.713843493106,1109
2023-01-17,235.17698669433594,MSFT,AI,2020-01-01,3766.2635257941097,1113
2023-01-18,230.73472595214844,MSFT,AI,2020-01-01,3695.1225317685635,1114
2023-01-19,226.938232421875,MSFT,AI,2020-01-01,3634.3232362679096,1115
2023-01-20,235.04978942871094,MSFT,AI,2020-01-01,3764.226513462088,1116
2023-01-23,237.3590087890625,MSFT,AI,2020-01-01,3801.207719711037,1119
2023-01-24,236.8306121826172,MSFT,AI,2020-01-01,3792.745663563533,1120
2023-01-25,235.431396484375,MSFT,AI,2020-01-01,3770.3377948214384,1121
2023-01-26,242.66236877441406,MSFT,AI,2020-01-01,3886.1388669195267,1122
2023-01-27,242.81893920898438,MSFT,AI,2020-01-01,3888.6462785724634,1123
2023-01-30,237.4862060546875,MSFT,AI,2020-01-01,3803.2447320430597,1126
2023-01-31,242.4764404296875,MSFT,AI,2020-01-01,3883.161300308959,1127
2023-02-01,247.31011962890625,MSFT,AI,2020-01-01,3960.570701285206,1128
2023-02-02,258.9050598144531,MSFT,AI,2020-01-01,4146.258939400731,1129
2023-02-03,252.78961181640625,MSFT,AI,2020-01-01,4048.3225338761968,1130
2023-02-06,251.24362182617188,MSFT,AI,2020-01-01,4023.564134709231,1133
2023-02-07,261.8013916015625,MSFT,AI,2020-01-01,4192.642511712446,1134
2023-02-08,260.9892272949219,MSFT,AI,2020-01-01,4179.636031579984,1135
2023-02-09,257.9461669921875,MSFT,AI,2020-01-01,4130.902661933248,1136
2023-02-10,257.4373779296875,MSFT,AI,2020-01-01,4122.754612605159,1137
2023-02-13,265.48046875,MSFT,AI,2020-01-01,4251.56143174586,1140
2023-02-14,266.3121643066406,MSFT,AI,2020-01-01,4264.8806968813215,1141
2023-02-15,264.18359375,MSFT,AI,2020-01-01,4230.7925075468165,1142
2023-02-16,257.1502685546875,MSFT,AI,2020-01-01,4118.156673061094,1143
2023-02-17,253.13827514648438,MSFT,AI,2020-01-01,4053.906234906272,1144
2023-02-21,247.85108947753906,MSFT,AI,2020-01-01,3969.2341127783898,1148
2023-02-22,246.7132110595703,MSFT,AI,2020-01-01,3951.0114539943734,1149
2023-02-23,249.9110565185547,MSFT,AI,2020-01-01,4002.223644789866,1150
2023-02-24,244.46688842773438,MSFT,AI,2020-01-01,3915.03751320039,1151
2023-02-27,245.38894653320312,MSFT,AI,2020-01-01,3929.803897701282,1154
2023-02-28,244.66307067871094,MSFT,AI,2020-01-01,3918.179291937531,1155
2023-03-01,241.57315063476562,MSFT,AI,2020-01-01,3868.695482646885,1156
2023-03-02,246.32083129882812,MSFT,AI,2020-01-01,3944.727652156808,1157
2023-03-03,250.42112731933594,MSFT,AI,2020-01-01,4010.3922206337766,1158
2023-03-06,251.97097778320312,MSFT,AI,2020-01-01,4035.2124437114903,1161
2023-03-07,249.3028564453125,MSFT,AI,2020-01-01,3992.483568669176,1162
2023-03-08,248.8614044189453,MSFT,AI,2020-01-01,3985.413894511578,1163
2023-03-09,247.5077667236328,MSFT,AI,2020-01-01,3963.735938897572,1164
2023-03-10,243.84890747070312,MSFT,AI,2020-01-01,3905.1408002149174,1165
2023-03-13,249.07725524902344,MSFT,AI,2020-01-01,3988.8706575212686,1168
2023-03-14,255.8162078857422,MSFT,AI,2020-01-01,4096.792235539937,1169
2023-03-15,260.3775329589844,MSFT,AI,2020-01-01,4169.83999626735,1170
2023-03-16,270.9323425292969,MSFT,AI,2020-01-01,4338.87096679355,1171
2023-03-17,274.1007080078125,MSFT,AI,2020-01-01,4389.611047725142,1172
2023-03-20,267.03802490234375,MSFT,AI,2020-01-01,4276.5050582817885,1175
2023-03-21,268.5584411621094,MSFT,AI,2020-01-01,4300.853904585454,1176
2023-03-22,267.0968933105469,MSFT,AI,2020-01-01,4277.447811829886,1177
2023-03-23,272.364501953125,MSFT,AI,2020-01-01,4361.8064158649195,1178
2023-03-24,275.218994140625,MSFT,AI,2020-01-01,4407.519944053026,1179
2023-03-27,271.10888671875,MSFT,AI,2020-01-01,4341.698249984708,1182
2023-03-28,269.9808044433594,MSFT,AI,2020-01-01,4323.632472428758,1183
2023-03-29,275.1601257324219,MSFT,AI,2020-01-01,4406.577190504929,1184
2023-03-30,278.6325988769531,MSFT,AI,2020-01-01,4462.187431678508,1185
2023-03-31,282.801513671875,MSFT,AI,2020-01-01,4528.950901841788,1186
2023-04-03,281.75201416015625,MSFT,AI,2020-01-01,4512.143595196337,1189
2023-04-04,281.7029113769531,MSFT,AI,2020-01-01,4511.357234149738,1190
2023-04-05,278.9170227050781,MSFT,AI,2020-01-01,4466.74236328466,1191
2023-04-06,286.0386047363281,MSFT,AI,2020-01-01,4580.791595002679,1192
2023-04-10,283.87078857421875,MSFT,AI,2020-01-01,4546.074903302776,1196
2023-04-11,277.4358215332031,MSFT,AI,2020-01-01,4443.021530619826,1197
2023-04-12,278.083251953125,MSFT,AI,2020-01-01,4453.389864742632,1198
2023-04-13,284.3121643066406,MSFT,AI,2020-01-01,4553.143355643956,1199
2023-04-14,280.68280029296875,MSFT,AI,2020-01-01,4495.020571188485,1200
2023-04-17,283.2919921875,MSFT,AI,2020-01-01,4536.805715229568,1203
2023-04-18,282.8702087402344,MSFT,AI,2020-01-01,4530.05102534452,1204
2023-04-19,282.9486999511719,MSFT,AI,2020-01-01,4531.308030075316,1205
2023-04-20,280.6533508300781,MSFT,AI,2020-01-01,4494.548950051152,1206
2023-04-21,280.3099670410156,MSFT,AI,2020-01-01,4489.049798717199,1207
2023-04-24,276.39605712890625,MSFT,AI,2020-01-01,4426.370127749306,1210
2023-04-25,270.167236328125,MSFT,AI,2020-01-01,4326.618103027684,1211
2023-04-26,289.7366638183594,MSFT,AI,2020-01-01,4640.014502960881,1212
2023-04-27,299.0162658691406,MSFT,AI,2020-01-01,4788.623545150736,1213
2023-04-28,301.3999328613281,MSFT,AI,2020-01-01,4826.796999860331,1214
2023-05-01,299.73236083984375,MSFT,AI,2020-01-01,4800.0915140497045,1217
2023-05-02,299.585205078125,MSFT,AI,2020-01-01,4797.734874542745,1218
2023-05-03,298.5945129394531,MSFT,AI,2020-01-01,4781.869343992256,1219
2023-05-04,299.585205078125,MSFT,AI,2020-01-01,4797.734874542745,1220
2023-05-05,304.72528076171875,MSFT,AI,2020-01-01,4880.051090253517,1221
2023-05-08,302.7634582519531,MSFT,AI,2020-01-01,4848.6333028821045,1224
2023-05-09,301.1448974609375,MSFT,AI,2020-01-01,4822.712711938376,1225
2023-05-10,306.3536376953125,MSFT,AI,2020-01-01,4906.128562425311,1226
2023-05-11,304.195556640625,MSFT,AI,2020-01-01,4871.56777450034,1227
2023-05-12,303.07733154296875,MSFT,AI,2020-01-01,4853.65985562559,1228
2023-05-15,303.5579833984375,MSFT,AI,2020-01-01,4861.357299058735,1231
2023-05-16,305.7945251464844,MSFT,AI,2020-01-01,4897.174602987937,1232
2023-05-17,308.6847229003906,MSFT,AI,2020-01-01,4943.459941259648,1233
2023-05-18,313.12823486328125,MSFT,AI,2020-01-01,5014.6209730744495,1234
2023-05-19,312.95123291015625,MSFT,AI,2020-01-01,5011.786358984784,1235
2023-05-22,315.7431945800781,MSFT,AI,2020-01-01,5056.498486436731,1238
2023-05-23,309.9234619140625,MSFT,AI,2020-01-01,4963.297841348207,1239
2023-05-24,308.53729248046875,MSFT,AI,2020-01-01,4941.098903213583,1240
2023-05-25,320.4029846191406,MSFT,AI,2020-01-01,5131.1231234331635,1241
2023-05-26,327.2550048828125,MSFT,AI,2020-01-01,5240.855433383247,1242
2023-05-30,325.6033935546875,MSFT,AI,2020-01-01,5214.405551567258,1246
2023-05-31,322.8311767578125,MSFT,AI,2020-01-01,5170.009630204279,1247
2023-06-01,326.9501953125,MSFT,AI,2020-01-01,5235.974032430215,1248
2023-06-02,329.722412109375,MSFT,AI,2020-01-01,5280.369953793194,1249
2023-06-05,330.25335693359375,MSFT,AI,2020-01-01,5288.872818609058,1252
2023-06-06,328.0316162109375,MSFT,AI,2020-01-01,5253.292547064941,1253
2023-06-07,317.90594482421875,MSFT,AI,2020-01-01,5091.134049526481,1254
2023-06-08,319.7541198730469,MSFT,AI,2020-01-01,5120.731819161701,1255
2023-06-09,321.2582702636719,MSFT,AI,2020-01-01,5144.820174205058,1256
2023-06-12,326.23260498046875,MSFT,AI,2020-01-01,5224.482115929454,1259
2023-06-13,328.63128662109375,MSFT,AI,2020-01-01,5262.896024110103,1260
2023-06-14,331.629638671875,MSFT,AI,2020-01-01,5310.913409335914,1261
2023-06-15,342.2075500488281,MSFT,AI,2020-01-01,5480.314345873471,1262
2023-06-16,336.5351257324219,MSFT,AI,2020-01-01,5389.472783924744,1263
2023-06-20,332.32757568359375,MSFT,AI,2020-01-01,5322.090585927409,1267
2023-06-21,327.91363525390625,MSFT,AI,2020-01-01,5251.403130156208,1268
2023-06-22,333.9594421386719,MSFT,AI,2020-01-01,5348.22426165443,1269
2023-06-23,329.348876953125,MSFT,AI,2020-01-01,5274.387940610864,1270
2023-06-26,323.03765869140625,MSFT,AI,2020-01-01,5173.316354157845,1273
2023-06-27,328.9065246582031,MSFT,AI,2020-01-01,5267.303849019535,1274
2023-06-28,330.16485595703125,MSFT,AI,2020-01-01,5287.455511564225,1275
2023-06-29,329.37835693359375,MSFT,AI,2020-01-01,5274.860050474764,1276
2023-06-30,334.7755126953125,MSFT,AI,2020-01-01,5361.293298787492,1277
2023-07-03,332.26861572265625,MSFT,AI,2020-01-01,5321.1463661996095,1280
2023-07-05,332.4259338378906,MSFT,AI,2020-01-01,5323.665751653442,1282
2023-07-06,335.4930725097656,MSFT,AI,2020-01-01,5372.784726561686,1283
2023-07-07,331.5116882324219,MSFT,AI,2020-01-01,5309.024481153749,1284
2023-07-10,326.21295166015625,MSFT,AI,2020-01-01,5224.167376020188,1287
2023-07-11,326.84210205078125,MSFT,AI,2020-01-01,5234.242962929249,1288
2023-07-12,331.4920349121094,MSFT,AI,2020-01-01,5308.709741244483,1289
2023-07-13,336.859619140625,MSFT,AI,2020-01-01,5394.66941351361,1290
2023-07-14,339.3958740234375,MSFT,AI,2020-01-01,5435.286501059124,1291
2023-07-17,339.8776550292969,MSFT,AI,2020-01-01,5443.002027375255,1294
2023-07-18,353.4046630859375,MSFT,AI,2020-01-01,5659.631544459189,1295
2023-07-19,349.0693359375,MSFT,AI,2020-01-01,5590.203048325055,1296
2023-07-20,340.99835205078125,MSFT,AI,2020-01-01,5460.949533101947,1297
2023-07-21,337.95074462890625,MSFT,AI,2020-01-01,5412.143343196701,1298
2023-07-24,339.26812744140625,MSFT,AI,2020-01-01,5433.240691648892,1301
2023-07-25,345.0387878417969,MSFT,AI,2020-01-01,5525.655464417384,1302
2023-07-26,332.0523681640625,MSFT,AI,2020-01-01,5317.683249744545,1303
2023-07-27,325.1217346191406,MSFT,AI,2020-01-01,5206.691980157396,1304
2023-07-28,332.6422119140625,MSFT,AI,2020-01-01,5327.129356835074,1305
2023-07-31,330.23370361328125,MSFT,AI,2020-01-01,5288.558078699792,1308
2023-08-01,330.64654541015625,MSFT,AI,2020-01-01,5295.169571700654,1309
2023-08-02,321.9562683105469,MSFT,AI,2020-01-01,5155.998328249686,1310
2023-08-03,321.13043212890625,MSFT,AI,2020-01-01,5142.772898615124,1311
2023-08-04,322.2314758300781,MSFT,AI,2020-01-01,5160.405664432549,1312
2023-08-07,324.52197265625,MSFT,AI,2020-01-01,5197.087036932532,1315
2023-08-08,320.5307312011719,MSFT,AI,2020-01-01,5133.168932843395,1316
2023-08-09,316.7754211425781,MSFT,AI,2020-01-01,5073.029173845156,1317
2023-08-10,317.4635925292969,MSFT,AI,2020-01-01,5084.049957935152,1318
2023-08-11,315.5760498046875,MSFT,AI,2020-01-01,5053.821731028264,1319
2023-08-14,318.5547790527344,MSFT,AI,2020-01-01,5101.524865071377,1322
2023-08-15,316.4116516113281,MSFT,AI,2020-01-01,5067.203553164325,1323
2023-08-16,315.6432800292969,MSFT,AI,2020-01-01,5054.89839565577,1324
2023-08-17,312.1755065917969,MSFT,AI,2020-01-01,4999.3634183735385,1325
2023-08-18,311.7814636230469,MSFT,AI,2020-01-01,4993.0529809380605,1326
2023-08-21,317.1012878417969,MSFT,AI,2020-01-01,5078.247796129545,1329
2023-08-22,317.67266845703125,MSFT,AI,2020-01-01,5087.398223646928,1330
2023-08-23,322.145263671875,MSFT,AI,2020-01-01,5159.025011880256,1331
2023-08-24,315.21966552734375,MSFT,AI,2020-01-01,5048.114382176692,1332
2023-08-25,318.1849670410156,MSFT,AI,2020-01-01,5095.602476530243,1333
2023-08-28,318.894287109375,MSFT,AI,2020-01-01,5106.961948131297,1336
2023-08-29,323.53436279296875,MSFT,AI,2020-01-01,5181.270867765329,1337
2023-08-30,323.90869140625,MSFT,AI,2020-01-01,5187.265587838406,1338
2023-08-31,322.89404296875,MSFT,AI,2020-01-01,5171.016406932678,1339
2023-09-01,323.7806396484375,MSFT,AI,2020-01-01,5185.214891162503,1340
2023-09-05,328.5980224609375,MSFT,AI,2020-01-01,5262.363312151873,1344
2023-09-06,327.93804931640625,MSFT,AI,2020-01-01,5251.794111409956,1345
2023-09-07,325.0120544433594,MSFT,AI,2020-01-01,5204.935496874937,1346
2023-09-08,329.3073425292969,MSFT,AI,2020-01-01,5273.722783752927,1347
2023-09-11,332.92291259765625,MSFT,AI,2020-01-01,5331.624663800031,1350
2023-09-12,326.84442138671875,MSFT,AI,2020-01-01,5234.280106148355,1351
2023-09-13,331.0707702636719,MSFT,AI,2020-01-01,5301.963359711077,1352
2023-09-14,333.67156982421875,MSFT,AI,2020-01-01,5343.6141039461845,1353
2023-09-15,325.3175048828125,MSFT,AI,2020-01-01,5209.82716108588,1354
2023-09-18,324.1747131347656,MSFT,AI,2020-01-01,5191.5258173245475,1357
2023-09-19,323.77081298828125,MSFT,AI,2020-01-01,5185.057521207869,1358
2023-09-20,316.0077819824219,MSFT,AI,2020-01-01,5060.735745774214,1359
2023-09-21,314.7861633300781,MSFT,AI,2020-01-01,5041.172021289846,1360
2023-09-22,312.30364990234375,MSFT,AI,2020-01-01,5001.415581229143,1361
2023-09-25,312.82574462890625,MSFT,AI,2020-01-01,5009.776715340524,1364
2023-09-26,307.5059509277344,MSFT,AI,2020-01-01,4924.582388875606,1365
2023-09-27,308.1462707519531,MSFT,AI,2020-01-01,4934.8368497082565,1366
2023-09-28,308.9836730957031,MSFT,AI,2020-01-01,4948.247506711781,1367
2023-09-29,311.06231689453125,MSFT,AI,2020-01-01,4981.536139382373,1368
2023-10-02,317.0224914550781,MSFT,AI,2020-01-01,5076.9859041330765,1371
2023-10-03,308.7373962402344,MSFT,AI,2020-01-01,4944.303483314608,1372
2023-10-04,314.224609375,MSFT,AI,2020-01-01,5032.178963727096,1373
2023-10-05,314.61871337890625,MSFT,AI,2020-01-01,5038.490378615708,1374
2023-10-06,322.40142822265625,MSFT,AI,2020-01-01,5163.127382685197,1375
2023-10-09,324.92340087890625,MSFT,AI,2020-01-01,5203.515746197268,1378
2023-10-10,323.5146484375,MSFT,AI,2020-01-01,5180.955150402929,1379
2023-10-11,327.48486328125,MSFT,AI,2020-01-01,5244.536521887276,1380
2023-10-12,326.2435607910156,MSFT,AI,2020-01-01,5224.657568767074,1381
2023-10-13,322.864501953125,MSFT,AI,2020-01-01,5170.543319615645,1382
2023-10-16,327.70159912109375,MSFT,AI,2020-01-01,5248.007457967416,1385
2023-10-17,327.1301574707031,MSFT,AI,2020-01-01,5238.856052996898,1386
2023-10-18,325.2090759277344,MSFT,AI,2020-01-01,5208.090715592676,1387
2023-10-19,326.401123046875,MSFT,AI,2020-01-01,5227.180864033444,1388
2023-10-20,321.8201599121094,MSFT,AI,2020-01-01,5153.818607760047,1389
2023-10-23,324.4308776855469,MSFT,AI,2020-01-01,5195.628188129488,1392
2023-10-24,325.6228942871094,MSFT,AI,2020-01-01,5214.717847843688,1393
2023-10-25,335.6123352050781,MSFT,AI,2020-01-01,5374.69466998624,1394
2023-10-26,323.0220947265625,MSFT,AI,2020-01-01,5173.067103608581,1395
2023-10-27,324.9136047363281,MSFT,AI,2020-01-01,5203.358864969202,1396
2023-10-30,332.3022766113281,MSFT,AI,2020-01-01,5321.685431603213,1399
2023-10-31,333.09033203125,MSFT,AI,2020-01-01,5334.305817747601,1400
2023-11-01,340.93218994140625,MSFT,AI,2020-01-01,5459.889973904292,1401
2023-11-02,343.14874267578125,MSFT,AI,2020-01-01,5495.387161931988,1402
2023-11-03,347.56219482421875,MSFT,AI,2020-01-01,5566.066798078114,1403
2023-11-06,351.23681640625,MSFT,AI,2020-01-01,5624.914364032718,1406
2023-11-07,355.177490234375,MSFT,AI,2020-01-01,5688.022648200032,1407
2023-11-08,357.807861328125,MSFT,AI,2020-01-01,5730.14696847874,1408
2023-11-09,355.33514404296875,MSFT,AI,2020-01-01,5690.547409646104,1409
2023-11-10,364.18182373046875,MSFT,AI,2020-01-01,5832.223376753889,1410
2023-11-13,361.23614501953125,MSFT,AI,2020-01-01,5785.0495335830365,1413
2023-11-14,364.7728576660156,MSFT,AI,2020-01-01,5841.688544180538,1414
2023-11-15,364.92095947265625,MSFT,AI,2020-01-01,5844.060334211081,1415
2023-11-16,371.33746337890625,MSFT,AI,2020-01-01,5946.8180273208845,1416
2023-11-17,365.0986633300781,MSFT,AI,2020-01-01,5846.906189011793,1417
2023-11-20,372.5911865234375,MSFT,AI,2020-01-01,5966.89589215393,1420
2023-11-21,368.2773132324219,MSFT,AI,2020-01-01,5897.810970796526,1421
2023-11-22,372.99591064453125,MSFT,AI,2020-01-01,5973.377383887922,1422
2023-11-24,372.5812683105469,MSFT,AI,2020-01-01,5966.737056019596,1424
2023-11-27,373.74609375,MSFT,AI,2020-01-01,5985.391260362435,1427
2023-11-28,377.7835998535156,MSFT,AI,2020-01-01,6050.0502739274225,1428
2023-11-29,373.9830322265625,MSFT,AI,2020-01-01,5989.18573343005,1429
